tournament_id,match_id,stage_name,group_stage,knockout_stage,match_date,match_time,match_datetime,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,extra_time,penalty_shootout
WC-2010,M-2010-05,group stage,1,0,2010-06-12,20:30,2010-06-12 20:30:00,Rustenburg,South Africa,T-28,England,ENG,T-83,United States,USA,1,1,0,0,0,0
WC-2010,M-2010-06,group stage,1,0,2010-06-13,13:30,2010-06-13 13:30:00,Polokwane,South Africa,T-01,Algeria,DZA,T-69,Slovenia,SVN,0,1,-1,1,0,0
WC-2010,M-2010-07,group stage,1,0,2010-06-13,16:00,2010-06-13 16:00:00,Pretoria,South Africa,T-66,Serbia,SRB,T-32,Ghana,GHA,0,1,-1,1,0,0
WC-2010,M-2010-08,group stage,1,0,2010-06-13,20:30,2010-06-13 20:30:00,Durban,South Africa,T-31,Germany,DEU,T-04,Australia,AUS,4,0,4,-4,0,0
WC-2010,M-2010-09,group stage,1,0,2010-06-14,13:30,2010-06-14 13:30:00,Johannesburg,South Africa,T-48,Netherlands,NLD,T-22,Denmark,DNK,2,0,2,-2,0,0
WC-2010,M-2010-10,group stage,1,0,2010-06-14,16:00,2010-06-14 16:00:00,Bloemfontein,South Africa,T-44,Japan,JPN,T-11,Cameroon,CMR,1,0,1,-1,0,0
WC-2010,M-2010-11,group stage,1,0,2010-06-14,20:30,2010-06-14 20:30:00,Cape Town,South Africa,T-41,Italy,ITA,T-55,Paraguay,PRY,1,1,0,0,0,0
WC-2010,M-2010-14,group stage,1,0,2010-06-15,20:30,2010-06-15 20:30:00,Johannesburg,South Africa,T-09,Brazil,BRA,T-51,North Korea,PRK,2,1,1,-1,0,0
WC-2010,M-2010-12,group stage,1,0,2010-06-15,13:30,2010-06-15 13:30:00,Rustenburg,South Africa,T-49,New Zealand,NZL,T-68,Slovakia,SVK,1,1,0,0,0,0
WC-2010,M-2010-13,group stage,1,0,2010-06-15,16:00,2010-06-15 16:00:00,Port Elizabeth,South Africa,T-42,Ivory Coast,CIV,T-58,Portugal,PRT,0,0,0,0,0,0
WC-2010,M-2010-15,group stage,1,0,2010-06-16,13:30,2010-06-16 13:30:00,Nelspruit,South Africa,T-35,Honduras,HND,T-13,Chile,CHL,0,1,-1,1,0,0
WC-2010,M-2010-16,group stage,1,0,2010-06-16,16:00,2010-06-16 16:00:00,Durban,South Africa,T-73,Spain,ESP,T-75,Switzerland,CHE,0,1,-1,1,0,0
WC-2010,M-2010-17,group stage,1,0,2010-06-16,20:30,2010-06-16 20:30:00,Pretoria,South Africa,T-70,South Africa,ZAF,T-84,Uruguay,URY,0,3,-3,3,0,0
WC-2010,M-2010-20,group stage,1,0,2010-06-17,20:30,2010-06-17 20:30:00,Polokwane,South Africa,T-30,France,FRA,T-46,Mexico,MEX,0,2,-2,2,0,0
WC-2010,M-2010-18,group stage,1,0,2010-06-17,13:30,2010-06-17 13:30:00,Johannesburg,South Africa,T-03,Argentina,ARG,T-71,South Korea,KOR,4,1,3,-3,0,0
WC-2010,M-2010-19,group stage,1,0,2010-06-17,16:00,2010-06-17 16:00:00,Bloemfontein,South Africa,T-33,Greece,GRC,T-50,Nigeria,NGA,2,1,1,-1,0,0
WC-2010,M-2010-23,group stage,1,0,2010-06-18,20:30,2010-06-18 20:30:00,Cape Town,South Africa,T-28,England,ENG,T-01,Algeria,DZA,0,0,0,0,0,0
WC-2010,M-2010-22,group stage,1,0,2010-06-18,16:00,2010-06-18 16:00:00,Johannesburg,South Africa,T-69,Slovenia,SVN,T-83,United States,USA,2,2,0,0,0,0
WC-2010,M-2010-21,group stage,1,0,2010-06-18,13:30,2010-06-18 13:30:00,Port Elizabeth,South Africa,T-31,Germany,DEU,T-66,Serbia,SRB,0,1,-1,1,0,0
WC-2010,M-2010-24,group stage,1,0,2010-06-19,13:30,2010-06-19 13:30:00,Durban,South Africa,T-48,Netherlands,NLD,T-44,Japan,JPN,1,0,1,-1,0,0
WC-2010,M-2010-25,group stage,1,0,2010-06-19,16:00,2010-06-19 16:00:00,Rustenburg,South Africa,T-32,Ghana,GHA,T-04,Australia,AUS,1,1,0,0,0,0
WC-2010,M-2010-26,group stage,1,0,2010-06-19,20:30,2010-06-19 20:30:00,Pretoria,South Africa,T-11,Cameroon,CMR,T-22,Denmark,DNK,1,2,-1,1,0,0
WC-2010,M-2010-27,group stage,1,0,2010-06-20,13:30,2010-06-20 13:30:00,Bloemfontein,South Africa,T-68,Slovakia,SVK,T-55,Paraguay,PRY,0,2,-2,2,0,0
WC-2010,M-2010-28,group stage,1,0,2010-06-20,16:00,2010-06-20 16:00:00,Nelspruit,South Africa,T-41,Italy,ITA,T-49,New Zealand,NZL,1,1,0,0,0,0
WC-2010,M-2010-29,group stage,1,0,2010-06-20,20:30,2010-06-20 20:30:00,Johannesburg,South Africa,T-09,Brazil,BRA,T-42,Ivory Coast,CIV,3,1,2,-2,0,0
WC-2010,M-2010-31,group stage,1,0,2010-06-21,16:00,2010-06-21 16:00:00,Port Elizabeth,South Africa,T-13,Chile,CHL,T-75,Switzerland,CHE,1,0,1,-1,0,0
WC-2010,M-2010-32,group stage,1,0,2010-06-21,20:30,2010-06-21 20:30:00,Johannesburg,South Africa,T-73,Spain,ESP,T-35,Honduras,HND,2,0,2,-2,0,0
WC-2010,M-2010-30,group stage,1,0,2010-06-21,13:30,2010-06-21 13:30:00,Cape Town,South Africa,T-58,Portugal,PRT,T-51,North Korea,PRK,7,0,7,-7,0,0
WC-2010,M-2010-33,group stage,1,0,2010-06-22,16:00,2010-06-22 16:00:00,Bloemfontein,South Africa,T-30,France,FRA,T-70,South Africa,ZAF,1,2,-1,1,0,0
WC-2010,M-2010-34,group stage,1,0,2010-06-22,16:00,2010-06-22 16:00:00,Rustenburg,South Africa,T-46,Mexico,MEX,T-84,Uruguay,URY,0,1,-1,1,0,0
WC-2010,M-2010-35,group stage,1,0,2010-06-22,20:30,2010-06-22 20:30:00,Polokwane,South Africa,T-33,Greece,GRC,T-03,Argentina,ARG,0,2,-2,2,0,0
WC-2010,M-2010-36,group stage,1,0,2010-06-22,20:30,2010-06-22 20:30:00,Durban,South Africa,T-50,Nigeria,NGA,T-71,South Korea,KOR,2,2,0,0,0,0
WC-2010,M-2010-37,group stage,1,0,2010-06-23,16:00,2010-06-23 16:00:00,Port Elizabeth,South Africa,T-69,Slovenia,SVN,T-28,England,ENG,0,1,-1,1,0,0
WC-2010,M-2010-38,group stage,1,0,2010-06-23,16:00,2010-06-23 16:00:00,Pretoria,South Africa,T-83,United States,USA,T-01,Algeria,DZA,1,0,1,-1,0,0
WC-2010,M-2010-39,group stage,1,0,2010-06-23,20:30,2010-06-23 20:30:00,Nelspruit,South Africa,T-04,Australia,AUS,T-66,Serbia,SRB,2,1,1,-1,0,0
WC-2010,M-2010-40,group stage,1,0,2010-06-23,20:30,2010-06-23 20:30:00,Johannesburg,South Africa,T-32,Ghana,GHA,T-31,Germany,DEU,0,1,-1,1,0,0
WC-2010,M-2010-44,group stage,1,0,2010-06-24,20:30,2010-06-24 20:30:00,Rustenburg,South Africa,T-22,Denmark,DNK,T-44,Japan,JPN,1,3,-2,2,0,0
WC-2010,M-2010-43,group stage,1,0,2010-06-24,20:30,2010-06-24 20:30:00,Cape Town,South Africa,T-11,Cameroon,CMR,T-48,Netherlands,NLD,1,2,-1,1,0,0
WC-2010,M-2010-41,group stage,1,0,2010-06-24,16:00,2010-06-24 16:00:00,Polokwane,South Africa,T-55,Paraguay,PRY,T-49,New Zealand,NZL,0,0,0,0,0,0
WC-2010,M-2010-42,group stage,1,0,2010-06-24,16:00,2010-06-24 16:00:00,Johannesburg,South Africa,T-68,Slovakia,SVK,T-41,Italy,ITA,3,2,1,-1,0,0
WC-2010,M-2010-45,group stage,1,0,2010-06-25,16:00,2010-06-25 16:00:00,Nelspruit,South Africa,T-51,North Korea,PRK,T-42,Ivory Coast,CIV,0,3,-3,3,0,0
WC-2010,M-2010-46,group stage,1,0,2010-06-25,16:00,2010-06-25 16:00:00,Durban,South Africa,T-58,Portugal,PRT,T-09,Brazil,BRA,0,0,0,0,0,0
WC-2010,M-2010-47,group stage,1,0,2010-06-25,20:30,2010-06-25 20:30:00,Pretoria,South Africa,T-13,Chile,CHL,T-73,Spain,ESP,1,2,-1,1,0,0
WC-2010,M-2010-48,group stage,1,0,2010-06-25,20:30,2010-06-25 20:30:00,Bloemfontein,South Africa,T-75,Switzerland,CHE,T-35,Honduras,HND,0,0,0,0,0,0
WC-2010,M-2010-49,round of 16,0,1,2010-06-26,16:00,2010-06-26 16:00:00,Port Elizabeth,South Africa,T-84,Uruguay,URY,T-71,South Korea,KOR,2,1,1,-1,0,0
WC-2010,M-2010-50,round of 16,0,1,2010-06-26,20:30,2010-06-26 20:30:00,Rustenburg,South Africa,T-83,United States,USA,T-32,Ghana,GHA,1,2,-1,1,1,0
WC-2010,M-2010-52,round of 16,0,1,2010-06-27,20:30,2010-06-27 20:30:00,Johannesburg,South Africa,T-03,Argentina,ARG,T-46,Mexico,MEX,3,1,2,-2,0,0
WC-2010,M-2010-51,round of 16,0,1,2010-06-27,16:00,2010-06-27 16:00:00,Bloemfontein,South Africa,T-31,Germany,DEU,T-28,England,ENG,4,1,3,-3,0,0
WC-2010,M-2010-53,round of 16,0,1,2010-06-28,16:00,2010-06-28 16:00:00,Durban,South Africa,T-48,Netherlands,NLD,T-68,Slovakia,SVK,2,1,1,-1,0,0
WC-2010,M-2010-54,round of 16,0,1,2010-06-28,20:30,2010-06-28 20:30:00,Johannesburg,South Africa,T-09,Brazil,BRA,T-13,Chile,CHL,3,0,3,-3,0,0
WC-2010,M-2010-55,round of 16,0,1,2010-06-29,16:00,2010-06-29 16:00:00,Pretoria,South Africa,T-55,Paraguay,PRY,T-44,Japan,JPN,0,0,0,0,1,1
WC-2010,M-2010-56,round of 16,0,1,2010-06-29,20:30,2010-06-29 20:30:00,Cape Town,South Africa,T-73,Spain,ESP,T-58,Portugal,PRT,1,0,1,-1,0,0
WC-2010,M-2010-57,quarter-finals,0,1,2010-07-02,16:00,2010-07-02 16:00:00,Port Elizabeth,South Africa,T-48,Netherlands,NLD,T-09,Brazil,BRA,2,1,1,-1,0,0
WC-2010,M-2010-58,quarter-finals,0,1,2010-07-02,20:30,2010-07-02 20:30:00,Johannesburg,South Africa,T-84,Uruguay,URY,T-32,Ghana,GHA,1,1,0,0,1,1
WC-2010,M-2010-59,quarter-finals,0,1,2010-07-03,16:00,2010-07-03 16:00:00,Cape Town,South Africa,T-03,Argentina,ARG,T-31,Germany,DEU,0,4,-4,4,0,0
WC-2010,M-2010-60,quarter-finals,0,1,2010-07-03,20:30,2010-07-03 20:30:00,Johannesburg,South Africa,T-55,Paraguay,PRY,T-73,Spain,ESP,0,1,-1,1,0,0
WC-2010,M-2010-61,semi-finals,0,1,2010-07-06,20:30,2010-07-06 20:30:00,Cape Town,South Africa,T-84,Uruguay,URY,T-48,Netherlands,NLD,2,3,-1,1,0,0
WC-2010,M-2010-62,semi-finals,0,1,2010-07-07,20:30,2010-07-07 20:30:00,Durban,South Africa,T-31,Germany,DEU,T-73,Spain,ESP,0,1,-1,1,0,0
WC-2010,M-2010-63,third-place match,0,1,2010-07-10,20:30,2010-07-10 20:30:00,Port Elizabeth,South Africa,T-84,Uruguay,URY,T-31,Germany,DEU,2,3,-1,1,0,0
WC-2010,M-2010-64,final,0,1,2010-07-11,20:30,2010-07-11 20:30:00,Johannesburg,South Africa,T-48,Netherlands,NLD,T-73,Spain,ESP,0,1,-1,1,1,0
WC-2014,M-2014-01,group stage,1,0,2014-06-12,17:00,2014-06-12 17:00:00,São Paulo,Brazil,T-09,Brazil,BRA,T-18,Croatia,HRV,3,1,2,-2,0,0
WC-2014,M-2014-04,group stage,1,0,2014-06-13,18:00,2014-06-13 18:00:00,Cuiabá,Brazil,T-13,Chile,CHL,T-04,Australia,AUS,3,1,2,-2,0,0
WC-2014,M-2014-03,group stage,1,0,2014-06-13,16:00,2014-06-13 16:00:00,Salvador,Brazil,T-73,Spain,ESP,T-48,Netherlands,NLD,1,5,-4,4,0,0
WC-2014,M-2014-02,group stage,1,0,2014-06-13,13:00,2014-06-13 13:00:00,Natal,Brazil,T-46,Mexico,MEX,T-11,Cameroon,CMR,1,0,1,-1,0,0
WC-2014,M-2014-05,group stage,1,0,2014-06-14,13:00,2014-06-14 13:00:00,Belo Horizonte,Brazil,T-16,Colombia,COL,T-33,Greece,GRC,3,0,3,-3,0,0
WC-2014,M-2014-06,group stage,1,0,2014-06-14,16:00,2014-06-14 16:00:00,Fortaleza,Brazil,T-84,Uruguay,URY,T-17,Costa Rica,CRI,1,3,-2,2,0,0
WC-2014,M-2014-07,group stage,1,0,2014-06-14,18:00,2014-06-14 18:00:00,Manaus,Brazil,T-28,England,ENG,T-41,Italy,ITA,1,2,-1,1,0,0
WC-2014,M-2014-08,group stage,1,0,2014-06-14,22:00,2014-06-14 22:00:00,Recife,Brazil,T-42,Ivory Coast,CIV,T-44,Japan,JPN,2,1,1,-1,0,0
WC-2014,M-2014-09,group stage,1,0,2014-06-15,13:00,2014-06-15 13:00:00,Brasília,Brazil,T-75,Switzerland,CHE,T-25,Ecuador,ECU,2,1,1,-1,0,0
WC-2014,M-2014-10,group stage,1,0,2014-06-15,16:00,2014-06-15 16:00:00,Porto Alegre,Brazil,T-30,France,FRA,T-35,Honduras,HND,3,0,3,-3,0,0
WC-2014,M-2014-11,group stage,1,0,2014-06-15,19:00,2014-06-15 19:00:00,Rio de Janeiro,Brazil,T-03,Argentina,ARG,T-08,Bosnia and Herzegovina,BIH,2,1,1,-1,0,0
WC-2014,M-2014-14,group stage,1,0,2014-06-16,19:00,2014-06-16 19:00:00,Natal,Brazil,T-32,Ghana,GHA,T-83,United States,USA,1,2,-1,1,0,0
WC-2014,M-2014-12,group stage,1,0,2014-06-16,13:00,2014-06-16 13:00:00,Salvador,Brazil,T-31,Germany,DEU,T-58,Portugal,PRT,4,0,4,-4,0,0
WC-2014,M-2014-13,group stage,1,0,2014-06-16,16:00,2014-06-16 16:00:00,Curitiba,Brazil,T-38,Iran,IRN,T-50,Nigeria,NGA,0,0,0,0,0,0
WC-2014,M-2014-15,group stage,1,0,2014-06-17,13:00,2014-06-17 13:00:00,Belo Horizonte,Brazil,T-06,Belgium,BEL,T-01,Algeria,DZA,2,1,1,-1,0,0
WC-2014,M-2014-16,group stage,1,0,2014-06-17,16:00,2014-06-17 16:00:00,Fortaleza,Brazil,T-09,Brazil,BRA,T-46,Mexico,MEX,0,0,0,0,0,0
WC-2014,M-2014-17,group stage,1,0,2014-06-17,18:00,2014-06-17 18:00:00,Cuiabá,Brazil,T-62,Russia,RUS,T-71,South Korea,KOR,1,1,0,0,0,0
WC-2014,M-2014-20,group stage,1,0,2014-06-18,18:00,2014-06-18 18:00:00,Manaus,Brazil,T-11,Cameroon,CMR,T-18,Croatia,HRV,0,4,-4,4,0,0
WC-2014,M-2014-18,group stage,1,0,2014-06-18,13:00,2014-06-18 13:00:00,Porto Alegre,Brazil,T-04,Australia,AUS,T-48,Netherlands,NLD,2,3,-1,1,0,0
WC-2014,M-2014-19,group stage,1,0,2014-06-18,16:00,2014-06-18 16:00:00,Rio de Janeiro,Brazil,T-73,Spain,ESP,T-13,Chile,CHL,0,2,-2,2,0,0
WC-2014,M-2014-23,group stage,1,0,2014-06-19,19:00,2014-06-19 19:00:00,Natal,Brazil,T-44,Japan,JPN,T-33,Greece,GRC,0,0,0,0,0,0
WC-2014,M-2014-22,group stage,1,0,2014-06-19,16:00,2014-06-19 16:00:00,São Paulo,Brazil,T-84,Uruguay,URY,T-28,England,ENG,2,1,1,-1,0,0
WC-2014,M-2014-21,group stage,1,0,2014-06-19,13:00,2014-06-19 13:00:00,Brasília,Brazil,T-16,Colombia,COL,T-42,Ivory Coast,CIV,2,1,1,-1,0,0
WC-2014,M-2014-24,group stage,1,0,2014-06-20,13:00,2014-06-20 13:00:00,Recife,Brazil,T-41,Italy,ITA,T-17,Costa Rica,CRI,0,1,-1,1,0,0
WC-2014,M-2014-25,group stage,1,0,2014-06-20,16:00,2014-06-20 16:00:00,Salvador,Brazil,T-75,Switzerland,CHE,T-30,France,FRA,2,5,-3,3,0,0
WC-2014,M-2014-26,group stage,1,0,2014-06-20,19:00,2014-06-20 19:00:00,Curitiba,Brazil,T-35,Honduras,HND,T-25,Ecuador,ECU,1,2,-1,1,0,0
WC-2014,M-2014-27,group stage,1,0,2014-06-21,13:00,2014-06-21 13:00:00,Belo Horizonte,Brazil,T-03,Argentina,ARG,T-38,Iran,IRN,1,0,1,-1,0,0
WC-2014,M-2014-28,group stage,1,0,2014-06-21,16:00,2014-06-21 16:00:00,Fortaleza,Brazil,T-31,Germany,DEU,T-32,Ghana,GHA,2,2,0,0,0,0
WC-2014,M-2014-29,group stage,1,0,2014-06-21,18:00,2014-06-21 18:00:00,Cuiabá,Brazil,T-50,Nigeria,NGA,T-08,Bosnia and Herzegovina,BIH,1,0,1,-1,0,0
WC-2014,M-2014-31,group stage,1,0,2014-06-22,16:00,2014-06-22 16:00:00,Porto Alegre,Brazil,T-71,South Korea,KOR,T-01,Algeria,DZA,2,4,-2,2,0,0
WC-2014,M-2014-32,group stage,1,0,2014-06-22,18:00,2014-06-22 18:00:00,Manaus,Brazil,T-83,United States,USA,T-58,Portugal,PRT,2,2,0,0,0,0
WC-2014,M-2014-30,group stage,1,0,2014-06-22,13:00,2014-06-22 13:00:00,Rio de Janeiro,Brazil,T-06,Belgium,BEL,T-62,Russia,RUS,1,0,1,-1,0,0
WC-2014,M-2014-33,group stage,1,0,2014-06-23,13:00,2014-06-23 13:00:00,Curitiba,Brazil,T-04,Australia,AUS,T-73,Spain,ESP,0,3,-3,3,0,0
WC-2014,M-2014-34,group stage,1,0,2014-06-23,13:00,2014-06-23 13:00:00,São Paulo,Brazil,T-48,Netherlands,NLD,T-13,Chile,CHL,2,0,2,-2,0,0
WC-2014,M-2014-35,group stage,1,0,2014-06-23,17:00,2014-06-23 17:00:00,Brasília,Brazil,T-11,Cameroon,CMR,T-09,Brazil,BRA,1,4,-3,3,0,0
WC-2014,M-2014-36,group stage,1,0,2014-06-23,17:00,2014-06-23 17:00:00,Recife,Brazil,T-18,Croatia,HRV,T-46,Mexico,MEX,1,3,-2,2,0,0
WC-2014,M-2014-37,group stage,1,0,2014-06-24,13:00,2014-06-24 13:00:00,Belo Horizonte,Brazil,T-17,Costa Rica,CRI,T-28,England,ENG,0,0,0,0,0,0
WC-2014,M-2014-38,group stage,1,0,2014-06-24,13:00,2014-06-24 13:00:00,Natal,Brazil,T-41,Italy,ITA,T-84,Uruguay,URY,0,1,-1,1,0,0
WC-2014,M-2014-39,group stage,1,0,2014-06-24,16:00,2014-06-24 16:00:00,Cuiabá,Brazil,T-44,Japan,JPN,T-16,Colombia,COL,1,4,-3,3,0,0
WC-2014,M-2014-40,group stage,1,0,2014-06-24,17:00,2014-06-24 17:00:00,Fortaleza,Brazil,T-33,Greece,GRC,T-42,Ivory Coast,CIV,2,1,1,-1,0,0
WC-2014,M-2014-44,group stage,1,0,2014-06-25,17:00,2014-06-25 17:00:00,Rio de Janeiro,Brazil,T-25,Ecuador,ECU,T-30,France,FRA,0,0,0,0,0,0
WC-2014,M-2014-43,group stage,1,0,2014-06-25,16:00,2014-06-25 16:00:00,Manaus,Brazil,T-35,Honduras,HND,T-75,Switzerland,CHE,0,3,-3,3,0,0
WC-2014,M-2014-41,group stage,1,0,2014-06-25,13:00,2014-06-25 13:00:00,Salvador,Brazil,T-08,Bosnia and Herzegovina,BIH,T-38,Iran,IRN,3,1,2,-2,0,0
WC-2014,M-2014-42,group stage,1,0,2014-06-25,13:00,2014-06-25 13:00:00,Porto Alegre,Brazil,T-50,Nigeria,NGA,T-03,Argentina,ARG,2,3,-1,1,0,0
WC-2014,M-2014-45,group stage,1,0,2014-06-26,13:00,2014-06-26 13:00:00,Brasília,Brazil,T-58,Portugal,PRT,T-32,Ghana,GHA,2,1,1,-1,0,0
WC-2014,M-2014-46,group stage,1,0,2014-06-26,13:00,2014-06-26 13:00:00,Recife,Brazil,T-83,United States,USA,T-31,Germany,DEU,0,1,-1,1,0,0
WC-2014,M-2014-47,group stage,1,0,2014-06-26,17:00,2014-06-26 17:00:00,Curitiba,Brazil,T-01,Algeria,DZA,T-62,Russia,RUS,1,1,0,0,0,0
WC-2014,M-2014-48,group stage,1,0,2014-06-26,17:00,2014-06-26 17:00:00,São Paulo,Brazil,T-71,South Korea,KOR,T-06,Belgium,BEL,0,1,-1,1,0,0
WC-2014,M-2014-49,round of 16,0,1,2014-06-28,13:00,2014-06-28 13:00:00,Belo Horizonte,Brazil,T-09,Brazil,BRA,T-13,Chile,CHL,1,1,0,0,1,1
WC-2014,M-2014-50,round of 16,0,1,2014-06-28,17:00,2014-06-28 17:00:00,Rio de Janeiro,Brazil,T-16,Colombia,COL,T-84,Uruguay,URY,2,0,2,-2,0,0
WC-2014,M-2014-52,round of 16,0,1,2014-06-29,17:00,2014-06-29 17:00:00,Recife,Brazil,T-17,Costa Rica,CRI,T-33,Greece,GRC,1,1,0,0,1,1
WC-2014,M-2014-51,round of 16,0,1,2014-06-29,13:00,2014-06-29 13:00:00,Fortaleza,Brazil,T-48,Netherlands,NLD,T-46,Mexico,MEX,2,1,1,-1,0,0
WC-2014,M-2014-53,round of 16,0,1,2014-06-30,13:00,2014-06-30 13:00:00,Brasília,Brazil,T-30,France,FRA,T-50,Nigeria,NGA,2,0,2,-2,0,0
WC-2014,M-2014-54,round of 16,0,1,2014-06-30,17:00,2014-06-30 17:00:00,Porto Alegre,Brazil,T-31,Germany,DEU,T-01,Algeria,DZA,2,1,1,-1,1,0
WC-2014,M-2014-55,round of 16,0,1,2014-07-01,13:00,2014-07-01 13:00:00,São Paulo,Brazil,T-03,Argentina,ARG,T-75,Switzerland,CHE,1,0,1,-1,1,0
WC-2014,M-2014-56,round of 16,0,1,2014-07-01,17:00,2014-07-01 17:00:00,Salvador,Brazil,T-06,Belgium,BEL,T-83,United States,USA,2,1,1,-1,1,0
WC-2014,M-2014-57,quarter-finals,0,1,2014-07-04,13:00,2014-07-04 13:00:00,Rio de Janeiro,Brazil,T-30,France,FRA,T-31,Germany,DEU,0,1,-1,1,0,0
WC-2014,M-2014-58,quarter-finals,0,1,2014-07-04,17:00,2014-07-04 17:00:00,Fortaleza,Brazil,T-09,Brazil,BRA,T-16,Colombia,COL,2,1,1,-1,0,0
WC-2014,M-2014-59,quarter-finals,0,1,2014-07-05,13:00,2014-07-05 13:00:00,Brasília,Brazil,T-03,Argentina,ARG,T-06,Belgium,BEL,1,0,1,-1,0,0
WC-2014,M-2014-60,quarter-finals,0,1,2014-07-05,17:00,2014-07-05 17:00:00,Salvador,Brazil,T-48,Netherlands,NLD,T-17,Costa Rica,CRI,0,0,0,0,1,1
WC-2014,M-2014-61,semi-finals,0,1,2014-07-08,17:00,2014-07-08 17:00:00,Belo Horizonte,Brazil,T-09,Brazil,BRA,T-31,Germany,DEU,1,7,-6,6,0,0
WC-2014,M-2014-62,semi-finals,0,1,2014-07-09,17:00,2014-07-09 17:00:00,São Paulo,Brazil,T-48,Netherlands,NLD,T-03,Argentina,ARG,0,0,0,0,1,1
WC-2014,M-2014-63,third-place match,0,1,2014-07-12,17:00,2014-07-12 17:00:00,Brasília,Brazil,T-09,Brazil,BRA,T-48,Netherlands,NLD,0,3,-3,3,0,0
WC-2014,M-2014-64,final,0,1,2014-07-13,16:00,2014-07-13 16:00:00,Rio de Janeiro,Brazil,T-31,Germany,DEU,T-03,Argentina,ARG,1,0,1,-1,1,0
WC-2018,M-2018-01,group stage,1,0,2018-06-14,18:00,2018-06-14 18:00:00,Moscow,Russia,T-62,Russia,RUS,T-63,Saudi Arabia,SAU,5,0,5,-5,0,0
WC-2018,M-2018-04,group stage,1,0,2018-06-15,21:00,2018-06-15 21:00:00,Sochi,Russia,T-58,Portugal,PRT,T-73,Spain,ESP,3,3,0,0,0,0
WC-2018,M-2018-02,group stage,1,0,2018-06-15,17:00,2018-06-15 17:00:00,Yekaterinburg,Russia,T-26,Egypt,EGY,T-84,Uruguay,URY,0,1,-1,1,0,0
WC-2018,M-2018-03,group stage,1,0,2018-06-15,18:00,2018-06-15 18:00:00,Saint Petersburg,Russia,T-47,Morocco,MAR,T-38,Iran,IRN,0,1,-1,1,0,0
WC-2018,M-2018-05,group stage,1,0,2018-06-16,13:00,2018-06-16 13:00:00,Kazan,Russia,T-30,France,FRA,T-04,Australia,AUS,2,1,1,-1,0,0
WC-2018,M-2018-06,group stage,1,0,2018-06-16,16:00,2018-06-16 16:00:00,Moscow,Russia,T-03,Argentina,ARG,T-37,Iceland,ISL,1,1,0,0,0,0
WC-2018,M-2018-07,group stage,1,0,2018-06-16,19:00,2018-06-16 19:00:00,Saransk,Russia,T-56,Peru,PER,T-22,Denmark,DNK,0,1,-1,1,0,0
WC-2018,M-2018-08,group stage,1,0,2018-06-16,21:00,2018-06-16 21:00:00,Kaliningrad,Russia,T-18,Croatia,HRV,T-50,Nigeria,NGA,2,0,2,-2,0,0
WC-2018,M-2018-09,group stage,1,0,2018-06-17,16:00,2018-06-17 16:00:00,Samara,Russia,T-17,Costa Rica,CRI,T-66,Serbia,SRB,0,1,-1,1,0,0
WC-2018,M-2018-10,group stage,1,0,2018-06-17,18:00,2018-06-17 18:00:00,Moscow,Russia,T-31,Germany,DEU,T-46,Mexico,MEX,0,1,-1,1,0,0
WC-2018,M-2018-11,group stage,1,0,2018-06-17,21:00,2018-06-17 21:00:00,Rostov-on-Don,Russia,T-09,Brazil,BRA,T-75,Switzerland,CHE,1,1,0,0,0,0
WC-2018,M-2018-12,group stage,1,0,2018-06-18,15:00,2018-06-18 15:00:00,Nizhny Novgorod,Russia,T-74,Sweden,SWE,T-71,South Korea,KOR,1,0,1,-1,0,0
WC-2018,M-2018-13,group stage,1,0,2018-06-18,18:00,2018-06-18 18:00:00,Sochi,Russia,T-06,Belgium,BEL,T-54,Panama,PAN,3,0,3,-3,0,0
WC-2018,M-2018-14,group stage,1,0,2018-06-18,21:00,2018-06-18 21:00:00,Volgograd,Russia,T-79,Tunisia,TUN,T-28,England,ENG,1,2,-1,1,0,0
WC-2018,M-2018-17,group stage,1,0,2018-06-19,21:00,2018-06-19 21:00:00,Saint Petersburg,Russia,T-62,Russia,RUS,T-26,Egypt,EGY,3,1,2,-2,0,0
WC-2018,M-2018-15,group stage,1,0,2018-06-19,15:00,2018-06-19 15:00:00,Saransk,Russia,T-16,Colombia,COL,T-44,Japan,JPN,1,2,-1,1,0,0
WC-2018,M-2018-16,group stage,1,0,2018-06-19,18:00,2018-06-19 18:00:00,Moscow,Russia,T-57,Poland,POL,T-65,Senegal,SEN,1,2,-1,1,0,0
WC-2018,M-2018-19,group stage,1,0,2018-06-20,18:00,2018-06-20 18:00:00,Rostov-on-Don,Russia,T-84,Uruguay,URY,T-63,Saudi Arabia,SAU,1,0,1,-1,0,0
WC-2018,M-2018-20,group stage,1,0,2018-06-20,21:00,2018-06-20 21:00:00,Kazan,Russia,T-38,Iran,IRN,T-73,Spain,ESP,0,1,-1,1,0,0
WC-2018,M-2018-18,group stage,1,0,2018-06-20,15:00,2018-06-20 15:00:00,Moscow,Russia,T-58,Portugal,PRT,T-47,Morocco,MAR,1,0,1,-1,0,0
WC-2018,M-2018-22,group stage,1,0,2018-06-21,20:00,2018-06-21 20:00:00,Yekaterinburg,Russia,T-30,France,FRA,T-56,Peru,PER,1,0,1,-1,0,0
