tournament_id,match_id,match_date,stage_name,match_period,team_id,team_name,home_team,away_team,card_minute,is_yellow,is_red
WC-2002,M-2002-15,2002-06-05,group stage,first half,T-62,Russia,1,0,27,True,False
WC-2002,M-2002-15,2002-06-05,group stage,second half,T-79,Tunisia,0,1,50,True,False
WC-2002,M-2002-15,2002-06-05,group stage,second half,T-79,Tunisia,0,1,75,True,False
WC-2002,M-2002-15,2002-06-05,group stage,second half,T-62,Russia,1,0,88,True,False
WC-2002,M-2002-16,2002-06-05,group stage,first half,T-58,Portugal,0,1,34,True,False
WC-2002,M-2002-16,2002-06-05,group stage,second half,T-58,Portugal,0,1,52,True,False
WC-2002,M-2002-16,2002-06-05,group stage,"second half, stoppage time",T-83,United States,1,0,92,True,False
WC-2002,M-2002-18,2002-06-06,group stage,first half,T-22,Denmark,1,0,7,True,False
WC-2002,M-2002-18,2002-06-06,group stage,first half,T-65,Senegal,0,1,10,True,False
WC-2002,M-2002-18,2002-06-06,group stage,first half,T-22,Denmark,1,0,20,True,False
WC-2002,M-2002-18,2002-06-06,group stage,second half,T-65,Senegal,0,1,62,True,True
WC-2002,M-2002-18,2002-06-06,group stage,second half,T-22,Denmark,1,0,82,True,False
WC-2002,M-2002-18,2002-06-06,group stage,second half,T-22,Denmark,1,0,84,True,False
WC-2002,M-2002-19,2002-06-06,group stage,first half,T-11,Cameroon,1,0,10,True,False
WC-2002,M-2002-19,2002-06-06,group stage,second half,T-63,Saudi Arabia,0,1,59,True,False
WC-2002,M-2002-20,2002-06-06,group stage,first half,T-84,Uruguay,0,1,11,True,False
WC-2002,M-2002-20,2002-06-06,group stage,first half,T-30,France,1,0,25,False,True
WC-2002,M-2002-20,2002-06-06,group stage,"first half, stoppage time",T-30,France,1,0,47,True,False
WC-2002,M-2002-20,2002-06-06,group stage,"first half, stoppage time",T-84,Uruguay,0,1,47,True,False
WC-2002,M-2002-20,2002-06-06,group stage,"first half, stoppage time",T-84,Uruguay,0,1,48,True,False
WC-2002,M-2002-20,2002-06-06,group stage,second half,T-84,Uruguay,0,1,47,True,False
WC-2002,M-2002-21,2002-06-07,group stage,first half,T-74,Sweden,1,0,31,True,False
WC-2002,M-2002-21,2002-06-07,group stage,second half,T-74,Sweden,1,0,69,True,False
WC-2002,M-2002-21,2002-06-07,group stage,second half,T-50,Nigeria,0,1,80,True,False
WC-2002,M-2002-22,2002-06-07,group stage,first half,T-73,Spain,1,0,9,True,False
WC-2002,M-2002-22,2002-06-07,group stage,first half,T-55,Paraguay,0,1,44,True,False
WC-2002,M-2002-22,2002-06-07,group stage,second half,T-55,Paraguay,0,1,60,True,False
WC-2002,M-2002-22,2002-06-07,group stage,second half,T-55,Paraguay,0,1,80,True,False
WC-2002,M-2002-23,2002-06-07,group stage,first half,T-03,Argentina,1,0,13,True,False
WC-2002,M-2002-23,2002-06-07,group stage,first half,T-28,England,0,1,29,True,False
WC-2002,M-2002-23,2002-06-07,group stage,second half,T-28,England,0,1,50,True,False
WC-2002,M-2002-24,2002-06-08,group stage,first half,T-70,South Africa,1,0,12,True,False
WC-2002,M-2002-24,2002-06-08,group stage,first half,T-69,Slovenia,0,1,35,True,False
WC-2002,M-2002-24,2002-06-08,group stage,second half,T-69,Slovenia,0,1,52,True,False
WC-2002,M-2002-24,2002-06-08,group stage,second half,T-70,South Africa,1,0,59,True,False
WC-2002,M-2002-24,2002-06-08,group stage,second half,T-69,Slovenia,0,1,62,True,False
WC-2002,M-2002-24,2002-06-08,group stage,second half,T-69,Slovenia,0,1,75,True,False
WC-2002,M-2002-25,2002-06-08,group stage,first half,T-18,Croatia,0,1,39,True,False
WC-2002,M-2002-25,2002-06-08,group stage,second half,T-41,Italy,1,0,51,True,False
WC-2002,M-2002-26,2002-06-08,group stage,first half,T-09,Brazil,1,0,25,True,False
WC-2002,M-2002-26,2002-06-08,group stage,second half,T-09,Brazil,1,0,69,True,False
WC-2002,M-2002-27,2002-06-09,group stage,first half,T-25,Ecuador,0,1,15,True,False
WC-2002,M-2002-27,2002-06-09,group stage,first half,T-25,Ecuador,0,1,27,True,False
WC-2002,M-2002-27,2002-06-09,group stage,second half,T-25,Ecuador,0,1,49,True,False
WC-2002,M-2002-27,2002-06-09,group stage,second half,T-25,Ecuador,0,1,61,True,False
WC-2002,M-2002-27,2002-06-09,group stage,second half,T-46,Mexico,1,0,65,True,False
WC-2002,M-2002-27,2002-06-09,group stage,second half,T-25,Ecuador,0,1,87,True,False
WC-2002,M-2002-28,2002-06-09,group stage,first half,T-80,Turkey,0,1,20,True,False
WC-2002,M-2002-28,2002-06-09,group stage,first half,T-17,Costa Rica,1,0,24,True,False
WC-2002,M-2002-28,2002-06-09,group stage,first half,T-17,Costa Rica,1,0,43,True,False
WC-2002,M-2002-28,2002-06-09,group stage,first half,T-80,Turkey,0,1,45,True,False
WC-2002,M-2002-28,2002-06-09,group stage,second half,T-80,Turkey,0,1,89,True,False
WC-2002,M-2002-29,2002-06-09,group stage,first half,T-62,Russia,0,1,13,True,False
WC-2002,M-2002-29,2002-06-09,group stage,first half,T-44,Japan,1,0,15,True,False
WC-2002,M-2002-29,2002-06-09,group stage,first half,T-62,Russia,0,1,38,True,False
WC-2002,M-2002-29,2002-06-09,group stage,first half,T-44,Japan,1,0,42,True,False
WC-2002,M-2002-29,2002-06-09,group stage,second half,T-62,Russia,0,1,60,True,False
WC-2002,M-2002-29,2002-06-09,group stage,"second half, stoppage time",T-44,Japan,1,0,91,True,False
WC-2002,M-2002-30,2002-06-10,group stage,first half,T-83,United States,0,1,30,True,False
WC-2002,M-2002-30,2002-06-10,group stage,first half,T-83,United States,0,1,39,True,False
WC-2002,M-2002-30,2002-06-10,group stage,second half,T-71,Korea Republic,1,0,80,True,False
WC-2002,M-2002-31,2002-06-10,group stage,first half,T-79,Tunisia,1,0,22,True,False
WC-2002,M-2002-31,2002-06-10,group stage,first half,T-06,Belgium,0,1,40,True,False
WC-2002,M-2002-31,2002-06-10,group stage,first half,T-79,Tunisia,1,0,43,True,False
WC-2002,M-2002-31,2002-06-10,group stage,second half,T-79,Tunisia,1,0,68,True,False
WC-2002,M-2002-31,2002-06-10,group stage,second half,T-79,Tunisia,1,0,69,True,False
WC-2002,M-2002-32,2002-06-10,group stage,first half,T-57,Poland,0,1,21,True,False
WC-2002,M-2002-32,2002-06-10,group stage,first half,T-58,Portugal,1,0,25,True,False
WC-2002,M-2002-32,2002-06-10,group stage,first half,T-58,Portugal,1,0,27,True,False
WC-2002,M-2002-32,2002-06-10,group stage,first half,T-58,Portugal,1,0,31,True,False
WC-2002,M-2002-32,2002-06-10,group stage,first half,T-57,Poland,0,1,39,True,False
WC-2002,M-2002-33,2002-06-11,group stage,first half,T-30,France,0,1,8,True,False
WC-2002,M-2002-33,2002-06-11,group stage,first half,T-22,Denmark,1,0,27,True,False
WC-2002,M-2002-33,2002-06-11,group stage,second half,T-22,Denmark,1,0,71,True,False
WC-2002,M-2002-34,2002-06-11,group stage,first half,T-65,Senegal,1,0,2,True,False
WC-2002,M-2002-34,2002-06-11,group stage,first half,T-65,Senegal,1,0,4,True,False
WC-2002,M-2002-34,2002-06-11,group stage,first half,T-84,Uruguay,0,1,8,True,False
WC-2002,M-2002-34,2002-06-11,group stage,first half,T-84,Uruguay,0,1,19,True,False
WC-2002,M-2002-34,2002-06-11,group stage,first half,T-84,Uruguay,0,1,35,True,False
WC-2002,M-2002-34,2002-06-11,group stage,first half,T-65,Senegal,1,0,39,True,False
WC-2002,M-2002-34,2002-06-11,group stage,first half,T-84,Uruguay,0,1,40,True,False
WC-2002,M-2002-34,2002-06-11,group stage,second half,T-65,Senegal,1,0,69,True,False
WC-2002,M-2002-34,2002-06-11,group stage,second half,T-65,Senegal,1,0,82,True,False
WC-2002,M-2002-34,2002-06-11,group stage,second half,T-84,Uruguay,0,1,82,True,False
WC-2002,M-2002-34,2002-06-11,group stage,second half,T-65,Senegal,1,0,87,True,False
WC-2002,M-2002-34,2002-06-11,group stage,second half,T-65,Senegal,1,0,87,True,False
WC-2002,M-2002-35,2002-06-11,group stage,first half,T-11,Cameroon,1,0,8,True,False
WC-2002,M-2002-35,2002-06-11,group stage,first half,T-31,Germany,0,1,9,True,False
WC-2002,M-2002-35,2002-06-11,group stage,first half,T-31,Germany,0,1,29,True,False
WC-2002,M-2002-35,2002-06-11,group stage,first half,T-31,Germany,0,1,31,True,False
WC-2002,M-2002-35,2002-06-11,group stage,first half,T-31,Germany,0,1,37,True,True
WC-2002,M-2002-35,2002-06-11,group stage,first half,T-11,Cameroon,1,0,42,True,False
WC-2002,M-2002-35,2002-06-11,group stage,first half,T-31,Germany,0,1,42,True,False
WC-2002,M-2002-35,2002-06-11,group stage,first half,T-11,Cameroon,1,0,44,True,False
WC-2002,M-2002-35,2002-06-11,group stage,second half,T-11,Cameroon,1,0,56,True,False
WC-2002,M-2002-35,2002-06-11,group stage,second half,T-11,Cameroon,1,0,58,True,False
WC-2002,M-2002-35,2002-06-11,group stage,second half,T-11,Cameroon,1,0,60,True,True
WC-2002,M-2002-35,2002-06-11,group stage,second half,T-31,Germany,0,1,72,True,False
WC-2002,M-2002-35,2002-06-11,group stage,second half,T-31,Germany,0,1,74,True,False
WC-2002,M-2002-35,2002-06-11,group stage,second half,T-11,Cameroon,1,0,81,True,False
WC-2002,M-2002-36,2002-06-11,group stage,second half,T-63,Saudi Arabia,1,0,61,True,False
WC-2002,M-2002-36,2002-06-11,group stage,second half,T-60,Republic Of Ireland,0,1,70,True,False
WC-2002,M-2002-38,2002-06-12,group stage,"first half, stoppage time",T-03,Argentina,0,1,47,False,True
WC-2002,M-2002-38,2002-06-12,group stage,second half,T-03,Argentina,0,1,55,True,False
WC-2002,M-2002-38,2002-06-12,group stage,second half,T-03,Argentina,0,1,58,True,False
WC-2002,M-2002-38,2002-06-12,group stage,second half,T-74,Sweden,1,0,65,True,False
WC-2002,M-2002-38,2002-06-12,group stage,second half,T-03,Argentina,0,1,75,True,False
WC-2002,M-2002-38,2002-06-12,group stage,second half,T-74,Sweden,1,0,78,True,False
WC-2002,M-2002-39,2002-06-12,group stage,first half,T-55,Paraguay,0,1,4,True,True
WC-2002,M-2002-39,2002-06-12,group stage,first half,T-69,Slovenia,1,0,15,True,False
WC-2002,M-2002-39,2002-06-12,group stage,second half,T-69,Slovenia,1,0,68,True,False
WC-2002,M-2002-39,2002-06-12,group stage,second half,T-69,Slovenia,1,0,69,True,False
WC-2002,M-2002-39,2002-06-12,group stage,second half,T-69,Slovenia,1,0,79,True,False
WC-2002,M-2002-39,2002-06-12,group stage,second half,T-69,Slovenia,1,0,81,False,True
WC-2002,M-2002-40,2002-06-12,group stage,first half,T-70,South Africa,1,0,16,True,False
WC-2002,M-2002-40,2002-06-12,group stage,second half,T-70,South Africa,1,0,67,True,False
WC-2002,M-2002-40,2002-06-12,group stage,second half,T-70,South Africa,1,0,69,True,False
WC-2002,M-2002-40,2002-06-12,group stage,second half,T-70,South Africa,1,0,81,True,False
WC-2002,M-2002-41,2002-06-13,group stage,"second half, stoppage time",T-09,Brazil,0,1,93,True,False
WC-2002,M-2002-42,2002-06-13,group stage,first half,T-80,Turkey,1,0,19,True,False
WC-2002,M-2002-42,2002-06-13,group stage,first half,T-80,Turkey,1,0,30,True,False
WC-2002,M-2002-42,2002-06-13,group stage,"first half, stoppage time",T-14,China,0,1,46,True,False
WC-2002,M-2002-42,2002-06-13,group stage,second half,T-14,China,0,1,58,False,True
WC-2002,M-2002-42,2002-06-13,group stage,second half,T-14,China,0,1,62,True,False
WC-2002,M-2002-42,2002-06-13,group stage,second half,T-80,Turkey,1,0,81,True,False
WC-2002,M-2002-43,2002-06-13,group stage,second half,T-18,Croatia,0,1,72,True,False
WC-2002,M-2002-43,2002-06-13,group stage,second half,T-25,Ecuador,1,0,86,True,False
WC-2002,M-2002-43,2002-06-13,group stage,"second half, stoppage time",T-18,Croatia,0,1,92,True,False
WC-2002,M-2002-44,2002-06-13,group stage,first half,T-46,Mexico,1,0,2,True,False
WC-2002,M-2002-44,2002-06-13,group stage,first half,T-41,Italy,0,1,5,True,False
WC-2002,M-2002-44,2002-06-13,group stage,first half,T-41,Italy,0,1,10,True,False
WC-2002,M-2002-44,2002-06-13,group stage,first half,T-41,Italy,0,1,43,True,False
WC-2002,M-2002-44,2002-06-13,group stage,second half,T-41,Italy,0,1,55,True,False
WC-2002,M-2002-44,2002-06-13,group stage,second half,T-41,Italy,0,1,57,True,False
WC-2002,M-2002-44,2002-06-13,group stage,second half,T-46,Mexico,1,0,84,True,False
WC-2002,M-2002-45,2002-06-14,group stage,first half,T-62,Russia,0,1,12,True,False
WC-2002,M-2002-45,2002-06-14,group stage,first half,T-62,Russia,0,1,14,True,False
WC-2002,M-2002-45,2002-06-14,group stage,first half,T-06,Belgium,1,0,39,True,False
WC-2002,M-2002-45,2002-06-14,group stage,second half,T-62,Russia,0,1,64,True,False
WC-2002,M-2002-45,2002-06-14,group stage,second half,T-62,Russia,0,1,84,True,False
WC-2002,M-2002-46,2002-06-14,group stage,first half,T-79,Tunisia,1,0,21,True,False
WC-2002,M-2002-46,2002-06-14,group stage,second half,T-79,Tunisia,1,0,81,True,False
WC-2002,M-2002-47,2002-06-14,group stage,first half,T-57,Poland,1,0,44,True,False
WC-2002,M-2002-47,2002-06-14,group stage,second half,T-57,Poland,1,0,46,True,False
WC-2002,M-2002-47,2002-06-14,group stage,second half,T-57,Poland,1,0,63,True,False
WC-2002,M-2002-47,2002-06-14,group stage,second half,T-83,United States,0,1,72,True,False
WC-2002,M-2002-47,2002-06-14,group stage,second half,T-57,Poland,1,0,86,True,False
WC-2002,M-2002-48,2002-06-14,group stage,first half,T-58,Portugal,1,0,22,True,True
WC-2002,M-2002-48,2002-06-14,group stage,first half,T-71,Korea Republic,0,1,24,True,False
WC-2002,M-2002-48,2002-06-14,group stage,first half,T-58,Portugal,1,0,27,False,True
WC-2002,M-2002-48,2002-06-14,group stage,second half,T-71,Korea Republic,0,1,57,True,False
WC-2002,M-2002-48,2002-06-14,group stage,second half,T-71,Korea Republic,0,1,74,True,False
WC-2002,M-2002-48,2002-06-14,group stage,second half,T-58,Portugal,1,0,83,True,False
WC-2002,M-2002-48,2002-06-14,group stage,"second half, stoppage time",T-71,Korea Republic,0,1,93,True,False
WC-2002,M-2002-49,2002-06-15,round of 16,first half,T-55,Paraguay,0,1,26,True,True
WC-2002,M-2002-49,2002-06-15,round of 16,first half,T-31,Germany,1,0,35,True,False
WC-2002,M-2002-49,2002-06-15,round of 16,second half,T-55,Paraguay,0,1,50,True,False
WC-2002,M-2002-49,2002-06-15,round of 16,second half,T-31,Germany,1,0,71,True,False
WC-2002,M-2002-49,2002-06-15,round of 16,"second half, stoppage time",T-31,Germany,1,0,92,True,False
WC-2002,M-2002-50,2002-06-15,round of 16,first half,T-22,Denmark,1,0,24,True,False
WC-2002,M-2002-50,2002-06-15,round of 16,second half,T-28,England,0,1,50,True,False
WC-2002,M-2002-51,2002-06-16,round of 16,second half,T-65,Senegal,0,1,73,True,False
WC-2002,M-2002-51,2002-06-16,round of 16,"extra time, first half",T-65,Senegal,0,1,94,True,False
WC-2002,M-2002-52,2002-06-16,round of 16,second half,T-73,Spain,1,0,62,True,False
WC-2002,M-2002-52,2002-06-16,round of 16,second half,T-73,Spain,1,0,87,True,False
WC-2002,M-2002-52,2002-06-16,round of 16,second half,T-73,Spain,1,0,89,True,False
WC-2002,M-2002-53,2002-06-17,round of 16,first half,T-83,United States,0,1,26,True,False
WC-2002,M-2002-53,2002-06-17,round of 16,first half,T-46,Mexico,1,0,37,True,False
WC-2002,M-2002-53,2002-06-17,round of 16,second half,T-83,United States,0,1,47,True,False
WC-2002,M-2002-53,2002-06-17,round of 16,second half,T-83,United States,0,1,50,True,False
WC-2002,M-2002-53,2002-06-17,round of 16,second half,T-83,United States,0,1,53,True,False
WC-2002,M-2002-53,2002-06-17,round of 16,second half,T-46,Mexico,1,0,67,True,False
WC-2002,M-2002-53,2002-06-17,round of 16,second half,T-46,Mexico,1,0,70,True,False
WC-2002,M-2002-53,2002-06-17,round of 16,second half,T-46,Mexico,1,0,81,True,False
WC-2002,M-2002-53,2002-06-17,round of 16,second half,T-83,United States,0,1,83,True,False
WC-2002,M-2002-53,2002-06-17,round of 16,second half,T-46,Mexico,1,0,84,True,False
WC-2002,M-2002-53,2002-06-17,round of 16,second half,T-46,Mexico,1,0,88,False,True
WC-2002,M-2002-54,2002-06-17,round of 16,first half,T-06,Belgium,0,1,24,True,False
WC-2002,M-2002-54,2002-06-17,round of 16,first half,T-09,Brazil,1,0,28,True,False
WC-2002,M-2002-55,2002-06-18,round of 16,first half,T-80,Turkey,0,1,21,True,False
WC-2002,M-2002-55,2002-06-18,round of 16,first half,T-80,Turkey,0,1,44,True,False
WC-2002,M-2002-55,2002-06-18,round of 16,first half,T-44,Japan,1,0,45,True,False
WC-2002,M-2002-55,2002-06-18,round of 16,second half,T-80,Turkey,0,1,90,True,False
WC-2002,M-2002-56,2002-06-18,round of 16,first half,T-41,Italy,0,1,4,True,False
WC-2002,M-2002-56,2002-06-18,round of 16,first half,T-71,Korea Republic,1,0,17,True,False
WC-2002,M-2002-56,2002-06-18,round of 16,first half,T-41,Italy,0,1,22,True,True
WC-2002,M-2002-56,2002-06-18,round of 16,second half,T-41,Italy,0,1,55,True,False
WC-2002,M-2002-56,2002-06-18,round of 16,second half,T-41,Italy,0,1,59,True,False
WC-2002,M-2002-56,2002-06-18,round of 16,second half,T-71,Korea Republic,1,0,80,True,False
WC-2002,M-2002-56,2002-06-18,round of 16,"extra time, first half",T-71,Korea Republic,1,0,99,True,False
WC-2002,M-2002-56,2002-06-18,round of 16,"extra time, second half",T-71,Korea Republic,1,0,115,True,False
WC-2002,M-2002-57,2002-06-21,quarter-finals,second half,T-09,Brazil,0,1,57,False,True
WC-2002,M-2002-57,2002-06-21,quarter-finals,second half,T-28,England,1,0,75,True,False
WC-2002,M-2002-57,2002-06-21,quarter-finals,second half,T-28,England,1,0,86,True,False
WC-2002,M-2002-58,2002-06-21,quarter-finals,first half,T-83,United States,0,1,40,True,False
WC-2002,M-2002-58,2002-06-21,quarter-finals,first half,T-83,United States,0,1,41,True,False
WC-2002,M-2002-58,2002-06-21,quarter-finals,second half,T-31,Germany,1,0,66,True,False
WC-2002,M-2002-58,2002-06-21,quarter-finals,second half,T-31,Germany,1,0,68,True,False
WC-2002,M-2002-58,2002-06-21,quarter-finals,second half,T-83,United States,0,1,68,True,False
WC-2002,M-2002-58,2002-06-21,quarter-finals,second half,T-83,United States,0,1,69,True,False
WC-2002,M-2002-58,2002-06-21,quarter-finals,second half,T-83,United States,0,1,70,True,False
WC-2002,M-2002-59,2002-06-22,quarter-finals,second half,T-71,Korea Republic,0,1,52,True,False
WC-2002,M-2002-59,2002-06-22,quarter-finals,second half,T-73,Spain,1,0,53,True,False
WC-2002,M-2002-59,2002-06-22,quarter-finals,"extra time, second half",T-73,Spain,1,0,111,True,False
WC-2002,M-2002-60,2002-06-22,quarter-finals,first half,T-65,Senegal,1,0,12,True,False
WC-2002,M-2002-60,2002-06-22,quarter-finals,first half,T-80,Turkey,0,1,22,True,False
WC-2002,M-2002-60,2002-06-22,quarter-finals,second half,T-65,Senegal,1,0,63,True,False
WC-2002,M-2002-60,2002-06-22,quarter-finals,second half,T-80,Turkey,0,1,87,True,False
WC-2002,M-2002-61,2002-06-25,semi-finals,second half,T-31,Germany,1,0,71,True,False
WC-2002,M-2002-61,2002-06-25,semi-finals,second half,T-31,Germany,1,0,85,True,False
WC-2002,M-2002-61,2002-06-25,semi-finals,second half,T-71,Korea Republic,0,1,90,True,False
WC-2002,M-2002-62,2002-06-26,semi-finals,first half,T-09,Brazil,1,0,41,True,False
WC-2002,M-2002-62,2002-06-26,semi-finals,second half,T-80,Turkey,0,1,59,True,False
WC-2002,M-2002-62,2002-06-26,semi-finals,second half,T-80,Turkey,0,1,90,True,False
WC-2002,M-2002-63,2002-06-29,third-place match,first half,T-71,Korea Republic,1,0,23,True,False
WC-2002,M-2002-63,2002-06-29,third-place match,second half,T-80,Turkey,0,1,50,True,False
WC-2002,M-2002-63,2002-06-29,third-place match,second half,T-80,Turkey,0,1,83,True,False
WC-2002,M-2002-64,2002-06-30,final,first half,T-09,Brazil,0,1,6,True,False
WC-2002,M-2002-64,2002-06-30,final,first half,T-31,Germany,1,0,9,True,False
WC-2006,M-2006-01,2006-06-09,group stage,first half,T-17,Costa Rica,0,1,30,True,False
WC-2006,M-2006-02,2006-06-09,group stage,first half,T-25,Ecuador,0,1,31,True,False
WC-2006,M-2006-02,2006-06-09,group stage,first half,T-57,Poland,1,0,37,True,False
WC-2006,M-2006-02,2006-06-09,group stage,second half,T-25,Ecuador,0,1,70,True,False
WC-2006,M-2006-03,2006-06-10,group stage,first half,T-28,England,1,0,19,True,False
WC-2006,M-2006-03,2006-06-10,group stage,first half,T-55,Paraguay,0,1,22,True,False
WC-2006,M-2006-03,2006-06-10,group stage,second half,T-28,England,1,0,63,True,False
WC-2006,M-2006-04,2006-06-10,group stage,first half,T-78,Trinidad And Tobago,1,0,15,True,True
WC-2006,M-2006-04,2006-06-10,group stage,second half,T-78,Trinidad And Tobago,1,0,74,True,False
WC-2006,M-2006-04,2006-06-10,group stage,second half,T-74,Sweden,0,1,90,True,False
WC-2006,M-2006-05,2006-06-10,group stage,first half,T-03,Argentina,1,0,41,True,False
WC-2006,M-2006-05,2006-06-10,group stage,second half,T-03,Argentina,1,0,48,True,False
WC-2006,M-2006-05,2006-06-10,group stage,second half,T-42,Ivory Coast,0,1,62,True,False
WC-2006,M-2006-05,2006-06-10,group stage,second half,T-03,Argentina,1,0,81,True,False
WC-2006,M-2006-05,2006-06-10,group stage,"second half, stoppage time",T-42,Ivory Coast,0,1,91,True,False
WC-2006,M-2006-06,2006-06-11,group stage,first half,T-67,Serbia And Montenegro,1,0,34,True,False
WC-2006,M-2006-06,2006-06-11,group stage,second half,T-48,Netherlands,0,1,56,True,False
WC-2006,M-2006-06,2006-06-11,group stage,second half,T-67,Serbia And Montenegro,1,0,64,True,False
WC-2006,M-2006-06,2006-06-11,group stage,second half,T-67,Serbia And Montenegro,1,0,81,True,False
WC-2006,M-2006-06,2006-06-11,group stage,second half,T-48,Netherlands,0,1,85,True,False
WC-2006,M-2006-06,2006-06-11,group stage,second half,T-67,Serbia And Montenegro,1,0,90,True,False
WC-2006,M-2006-07,2006-06-11,group stage,first half,T-46,Mexico,1,0,18,True,False
WC-2006,M-2006-07,2006-06-11,group stage,second half,T-38,IR Iran,0,1,55,True,False
WC-2006,M-2006-07,2006-06-11,group stage,"second half, stoppage time",T-46,Mexico,1,0,91,True,False
WC-2006,M-2006-08,2006-06-11,group stage,first half,T-58,Portugal,0,1,26,True,False
WC-2006,M-2006-08,2006-06-11,group stage,first half,T-02,Angola,1,0,28,True,False
WC-2006,M-2006-08,2006-06-11,group stage,"first half, stoppage time",T-02,Angola,1,0,48,True,False
WC-2006,M-2006-08,2006-06-11,group stage,second half,T-02,Angola,1,0,52,True,False
WC-2006,M-2006-08,2006-06-11,group stage,second half,T-58,Portugal,0,1,79,True,False
WC-2006,M-2006-09,2006-06-12,group stage,first half,T-44,Japan,0,1,31,True,False
WC-2006,M-2006-09,2006-06-12,group stage,first half,T-04,Australia,1,0,33,True,False
WC-2006,M-2006-09,2006-06-12,group stage,first half,T-44,Japan,0,1,40,True,False
WC-2006,M-2006-09,2006-06-12,group stage,second half,T-04,Australia,1,0,58,True,False
WC-2006,M-2006-09,2006-06-12,group stage,second half,T-44,Japan,0,1,68,True,False
WC-2006,M-2006-09,2006-06-12,group stage,second half,T-04,Australia,1,0,69,True,False
WC-2006,M-2006-09,2006-06-12,group stage,second half,T-04,Australia,1,0,78,True,False
WC-2006,M-2006-10,2006-06-12,group stage,first half,T-83,United States,1,0,5,True,False
WC-2006,M-2006-10,2006-06-12,group stage,first half,T-20,Czech Republic,0,1,16,True,False
WC-2006,M-2006-10,2006-06-12,group stage,second half,T-20,Czech Republic,0,1,59,True,False
WC-2006,M-2006-10,2006-06-12,group stage,second half,T-83,United States,1,0,60,True,False
WC-2006,M-2006-10,2006-06-12,group stage,second half,T-20,Czech Republic,0,1,81,True,False
WC-2006,M-2006-10,2006-06-12,group stage,second half,T-20,Czech Republic,0,1,88,True,False
WC-2006,M-2006-11,2006-06-12,group stage,first half,T-41,Italy,1,0,10,True,False
WC-2006,M-2006-11,2006-06-12,group stage,first half,T-32,Ghana,0,1,41,True,False
WC-2006,M-2006-11,2006-06-12,group stage,second half,T-41,Italy,1,0,62,True,False
WC-2006,M-2006-11,2006-06-12,group stage,second half,T-32,Ghana,0,1,65,True,False
WC-2006,M-2006-11,2006-06-12,group stage,second half,T-41,Italy,1,0,88,True,False
WC-2006,M-2006-12,2006-06-13,group stage,first half,T-77,Togo,0,1,23,True,True
WC-2006,M-2006-12,2006-06-13,group stage,first half,T-77,Togo,0,1,24,True,False
WC-2006,M-2006-12,2006-06-13,group stage,first half,T-71,Korea Republic,1,0,41,True,False
WC-2006,M-2006-12,2006-06-13,group stage,second half,T-71,Korea Republic,1,0,51,True,False
WC-2006,M-2006-12,2006-06-13,group stage,"second half, stoppage time",T-77,Togo,0,1,92,True,False
WC-2006,M-2006-13,2006-06-13,group stage,first half,T-75,Switzerland,0,1,42,True,False
WC-2006,M-2006-13,2006-06-13,group stage,first half,T-75,Switzerland,0,1,45,True,False
WC-2006,M-2006-13,2006-06-13,group stage,second half,T-75,Switzerland,0,1,56,True,False
WC-2006,M-2006-13,2006-06-13,group stage,second half,T-30,France,1,0,64,True,False
WC-2006,M-2006-13,2006-06-13,group stage,second half,T-30,France,1,0,72,True,False
WC-2006,M-2006-13,2006-06-13,group stage,second half,T-75,Switzerland,0,1,72,True,False
WC-2006,M-2006-13,2006-06-13,group stage,"second half, stoppage time",T-30,France,1,0,93,True,False
WC-2006,M-2006-13,2006-06-13,group stage,"second half, stoppage time",T-75,Switzerland,0,1,93,True,False
WC-2006,M-2006-14,2006-06-13,group stage,first half,T-18,Croatia,0,1,32,True,False
WC-2006,M-2006-14,2006-06-13,group stage,first half,T-09,Brazil,1,0,42,True,False
WC-2006,M-2006-14,2006-06-13,group stage,second half,T-18,Croatia,0,1,67,True,False
WC-2006,M-2006-14,2006-06-13,group stage,second half,T-18,Croatia,0,1,90,True,False
WC-2006,M-2006-15,2006-06-14,group stage,first half,T-81,Ukraine,0,1,17,True,False
WC-2006,M-2006-15,2006-06-14,group stage,second half,T-81,Ukraine,0,1,47,False,True
WC-2006,M-2006-15,2006-06-14,group stage,second half,T-81,Ukraine,0,1,52,True,False
WC-2006,M-2006-16,2006-06-14,group stage,first half,T-79,Tunisia,1,0,35,True,False
WC-2006,M-2006-16,2006-06-14,group stage,first half,T-79,Tunisia,1,0,36,True,False
WC-2006,M-2006-16,2006-06-14,group stage,second half,T-79,Tunisia,1,0,65,True,False
WC-2006,M-2006-16,2006-06-14,group stage,second half,T-79,Tunisia,1,0,79,True,False
WC-2006,M-2006-17,2006-06-14,group stage,first half,T-57,Poland,0,1,3,True,False
WC-2006,M-2006-17,2006-06-14,group stage,first half,T-57,Poland,0,1,28,True,True
WC-2006,M-2006-17,2006-06-14,group stage,second half,T-31,Germany,1,0,58,True,False
WC-2006,M-2006-17,2006-06-14,group stage,second half,T-31,Germany,1,0,68,True,False
WC-2006,M-2006-17,2006-06-14,group stage,second half,T-31,Germany,1,0,70,True,False
WC-2006,M-2006-17,2006-06-14,group stage,second half,T-57,Poland,0,1,89,True,False
WC-2006,M-2006-18,2006-06-15,group stage,first half,T-17,Costa Rica,0,1,10,True,False
